id,direccion
9430,John Kahrs
9431,Alexandre Aja
9432,Guy Moshe
9433,Fuminori Kizaki
9434,Genndy Tartakovsky
9434,Genndy Tartakovsky
9434,Randy Myers
9435,Sngmoo Lee
9436,Takashi Miike
9437,Terence Young
9438,Fuminori Kizaki
9439,Toshifumi Takizawa
9439,Tôru Yoshida
9439,Futoshi Higashide
9440,Baltasar Pedrosa
9441,Carl Tibbetts
9442,Luis García Berlanga
9443,Luis Buñuel
9444,Wes Craven
9445,Karyn Kusama
9446,Ari Aster
9447,Damon Lindelof
9447,Tom Perrotta
9447,Peter Berg
9448,Jaume Balagueró
9449,Fritz Kiersch
9450,Kevin Smith
9451,Neil LaBute
9452,Sean Durkin
9453,Robin Hardy
9454,Panos Cosmatos
9455,Kevin Williamson
9455,Marcos Siega
9455,Nicole Kassell
9456,McG
9457,Zal Batmanglij
9458,Chuck Russell
9459,Justin Benson
9459,Aaron Moorhead
9460,Stuart Gordon
9461,Tina Fey 
9461,Robert Carlock
9461,Michael Engler
9462,Jeremy Gillespie
9462,Steven Kostanski
9463,Ryan Murphy
9463,Brad Falchuk
9463,Bradley Buecker
9464,Jacques Tourneur
9465,Larry Charles
9466,Sion Sono
9467,Ben Wheatley
9468,Zal Batmanglij
9469,Michael Petroni
9469,James McTeigue
9469,Kate Woods
9470,Alex Gibney
9471,Jane Campion
9472,Helena Taberna
9473,Tea Lindeburg
9473,Søren Balle
9473,Mads Matthiesen
9474,Terence Fisher
9475,Julio Martí Zahonero
9476,Richard Pearce
9477,Kit Wong
9478,Mark Robson
9479,Drew Dowdle
9479,John Erick Dowdle
9479,John Erick Dowdle
9480,Anthony DiBlasi
9481,John Hough
9482,David Fincher
9483,Rodrigo Cortés
9484,Pierre Morel
9485,M. Night Shyamalan
9486,Ben Affleck
9487,Dan Trachtenberg
9488,Tony Scott
9489,F. Gary Gray
9490,Ron Howard
9491,Alfred Hitchcock
9491,Robert Stevens
9491,Paul Henreid
9492,Alfred Hitchcock
9492,Allan King
9492,Timothy Bond
9493,Alfred Hitchcock
9494,Alfred Hitchcock
9495,Alfred Hitchcock
9496,Alfred Hitchcock
9497,Alfred Hitchcock
9498,Alfred Hitchcock
9499,Alfred Hitchcock
9500,Robert Stevenson
9501,Don Medford
9502,Don Medford
9503,Tim Burton
9504,Alfred Hitchcock
9505,Robert Stevens
9506,Robert Stevenson
9507,Jus Addiss
9508,Alfred Hitchcock
9509,Alfred Hitchcock
9510,Robert Stevens
9511,Robert Stevenson
9512,Robert Stevens
9513,Robert Stevens
9514,Don Weis
9515,Alfred Hitchcock
9516,Alfred Hitchcock
9517,Robert Stevens
9518,Robert Stevens
9519,Robert Stevenson
9520,Alfred Hitchcock
9521,Robert Stevens
9522,James Neilson
9523,Robert Stevens
9524,Alfred Hitchcock
9525,Alfred Hitchcock
9526,Alfred Hitchcock
9527,Robert Stevenson
9528,Alfred Hitchcock
9529,Robert Stevens
9530,Robert Stevens
9531,Robert Stevens
9532,Robert Stevens
9533,Robert Stevens
9534,Don Weis
9535,Jus Addiss
9536,Robert Stevens
9537,Paul Henreid
9538,Robert Stevens
9539,Robert Rodriguez
9540,Don Siegel
9541,Jack Arnold
9542,Ron Underwood
9543,Peter Jackson
9544,Christian Nyby
9544,Howard Hawks
9545,John Carpenter
9546,Michael Herz
9546,Lloyd Kaufman
9547,Joe Dante
9548,Wolf Rilla
9549,Ed Wood
9550,James Gunn
9551,Jacques Tourneur
9552,Kurt Neumann
9553,Roger Vadim
9554,Pedro Temboury
9555,Edgar G. Ulmer
9556,Wes Craven
9557,John De Bello
9558,Jack Arnold
9559,Joseph H. Lewis
9560,Robert Wise
9561,Roger Corman
9562,Louis Morneau
9563,Don Coscarelli
9564,Herk Harvey
9565,Roger Corman
9566,Russ Meyer
9567,Jay Lee
9568,Frank Henenlotter
9569,Larry Bishop
9570,Steven Spielberg
9571,Nicholas Colasanto
9571,John Cassavetes
9571,Peter Falk
9572,Bernard L. Kowalski
9573,Hy Averback
9574,Jack Smight
9575,Norman Lloyd
9576,Robert Butler
9577,Peter Falk
9578,Richard Irving
9579,Richard Quine
9580,Sam Wanamaker
9581,Richard Quine
9582,Hy Averback
9583,Nicholas Colasanto
9584,Edward M. Abroms
9585,Jeannot Szwarc
9586,Richard Irving
9587,Jonathan Demme
9588,Leo Penn
9589,Richard Quine
9590,Harvey Hart
9591,Jeremy Kagan
9592,Alf Kjellin
9593,Boris Sagal
9594,James Frawley
9595,James Frawley
9596,Boris Sagal
9597,Bernard L. Kowalski
9598,Harvey Hart
9599,Patrick McGoohan
9600,Harvey Hart
9601,Ben Gazzara
9602,James Frawley
9603,Harvey Hart
9604,Ted Post
9605,Bernard L. Kowalski
9606,Bernard L. Kowalski
9607,Robert Butler
9608,Vincent McEveety
9609,Robert Douglas
9610,Ted Post
9611,Patrick McGoohan
9612,Patrick McGoohan
9613,Alf Kjellin
9614,Leo Penn
9615,James Frawley
9616,Daryl Duke
9617,Leo Penn
9618,E.W. Swackhamer
9619,Steven Dodd
9619,Russell Mulcahy
9619,Elliot Silverstein
9620,Derek Simonds 
9620,Antonio Campos
9621,Steven Spielberg
9621,Lesli Linka Glatter
9621,Phil Joanou
9622,Tom Rob Smith
9622,Ryan Murphy
9622,Nelson Cragg
9623,Ryan Murphy
9623,Brad Falchuk
9623,Ryan Murphy
9624,Ryan Murphy
9624,Brad Falchuk
9624,Bradley Buecker
9625,Rod Serling
9625,John Brahm
9625,Douglas Heyes
9626,Narciso Ibáñez Serrador
9626,Narciso Ibáñez Serrador
9627,Eli Horowitz
9627,Micah Bloomberg
9627,Sam Esmail
9628,Derek Simonds 
9628,Antonio Campos
9629,Leslie Stevens 
9629,Neill Fearnley
9629,Jim Kaufman
9630,Joaquín Reyes
9630,Ernesto Sevilla
9630,Ernesto Sevilla
9631,Noah Hawley
9631,Noah Hawley
9631,Dearbhla Walsh
9632,Nathaniel Halpern
9632,Mark Romanek
9632,Jodie Foster
9633,Jill E. Blotevogel
9633,Jamie Travis
9633,Brian Dannelly
9634,D.J. MacHale
9634,Ned Kandel
9634,David Winning
9635,Ryan Murphy
9635,Brad Falchuk
9635,Bradley Buecker
9636,Sam Shaw
9636,Dustin Thomason
9636,Michael Uppendahl
9637,Nick Antosca
9637,Craig William Macneill
9638,Laeta Kalogridis
9638,Ciaran Donnelly
9638,M.J. Bassett
9639,David Farr
9639,Tom Harper
9639,Marc Munden
9640,James DeMonaco
9640,Anthony Hemingway
9640,Nina Lopez-Corrado
9641,Tobe Hooper
9641,Tom DeSimone
9641,Ken Wiederhorn
9642,Ryan Murphy
9642,Brad Falchuk
9642,Bradley Buecker
9643,Lodge Kerrigan
9643,Amy Seimetz
9643,Amy Seimetz
9644,Reece Shearsmith
9644,Steve Pemberton
9644,David Kerr
9645,Rod Serling
9645,Paul Lynch
9645,Peter Medak
9646,Nick Antosca
9646,Steven Piet
9647,Rob Bowman
9647,Mark Haber
9647,Brian Henson
9648,Mikael Salomon
9649,Sergio Mimica-Gezzan
9650,Mark Haber
9651,Rob Bowman
9652,Mike Robe
9653,Mikael Salomon
9654,Rob Bowman
9655,Van Partible
9656,Genndy Tartakovsky
9657,Genndy Tartakovsky
9658,David Feiss
9659,Craig McCracken
9659,Genndy Tartakovsky
9659,John McIntyre
9660,Craig McCracken
9660,John McIntyre
9660,Genndy Tartakovsky
9661,Seth MacFarlane
9662,John Dilworth
9663,Van Partible
9664,Joseph Barbera
9665,Rob Renzetti
9666,Robert Alvarez
9667,William Hanna
9668,John McIntyre
9669,Bruno Bozzetto
9670,Ralph Bakshi
9671,Van Partible
9672,William Hanna
9673,Butch Hartman
9674,Jon McClenahan
9675,Jerry Reynolds
9676,Miles Thompson
9677,Patrick A. Ventura 
9678,Ralph Bakshi
9679,Zac Moncrief
9680,Mike Milo
9681,Patrick A. Ventura 
9682,Eddie Fitzgerald
9683,Meinert Hansen
9684,Charlie Bean
9684,Don Shank
9684,Carey Yost
9685,Joe Orrantia
9686,Butch Hartman
9687,Patrick A. Ventura 
9688,Eugene Mattos
9689,Mike Wellins
9690,Joseph Barbera
9691,Dwight H. Little
9692,Jim Wynorski
9693,Richard Wollocombe
9694,Zak Hilditch
9695,Don E. Fauntleroy
9696,Don E. Fauntleroy
9697,Amp Wong
9697,Zhao Ji Ping
9698,David Flores
9699,Jim Wynorski
9700,Noel Nosseck
9701,John Gilling
9702,Ching Siu-Tung
9703,Robert Siodmak
9704,Roger Corman
9705,David Hillenbrand
9705,Scott Hillenbrand
9706,Fred Olen Ray
9707,Bernard L. Kowalski
9708,Bill Corcoran
9709,Richard Clabaugh
9710,George McCowan
9711,Stephen Furst
9712,Tibor Takács
9713,Piers Haggard
9713,Tobe Hooper
9714,L.A. McConnell
9715,Phillip J. Roth
9716,Amando de Ossorio
9717,Tsui Hark 
9718,Taiji Yabushita
9719,Jennifer Lynch
9720,Brice Mack
9721,William Fruet
9722,Peter Mervis
9723,Theo Love
9724,Fred Olen Ray
9725,Joseph Gordon-Levitt
9726,Laurie Nunn
9726,Kate Herron
9726,Ben Taylor
9727,Milos Forman
9728,Pablo Berger
9729,Daisy von Scherler Mayer
9730,Daniel Goldhaber
9731,Stuart Blumberg
9732,Michelle MacLaren
9733,James Cox
9734,Jill Bauer
9734,Ronna Gradus
9735,Trey Parker
9736,Joe Swanberg
9736,Joe Swanberg
9737,Rightor Doyle
9738,Diego Kaplan
9739,Rob Epstein
9739,Jeffrey Friedman
9740,Paul Schrader
9741,Josh Lawson
9742,Dawn Shadforth
9743,Justin Kelly
9744,J.S. Cardone
9745,Jan Švankmajer
9746,Ken Russell
9747,Tom Perrotta
9747,Nicole Holofcener
9747,Liesl Tommy
9748,Anders Morgenthaler
9749,Huck Botko
9749,Andrew Gurland
9750,Thierry Demaizière
9750,Alban Teurlai
9751,Sion Sono
9752,Bryce Wagoner
9753,Sebastian Gutierrez
9754,Sebastian Gutierrez
9755,Mary Harron
9756,Michael Traeger
9757,Tom Brady
9758,Stephen Elliott
9759,Rachel Mason
9760,Barry Levinson
9761,Paul McGuigan
9762,Toby Haynes
9763,Paul McGuigan
9764,Nick Hurran
9765,Paul McGuigan
9766,Billy Wilder
9767,Jeremy Lovering
9768,Paul McGuigan
9769,Euros Lyn
9770,Nick Hurran
9771,Benjamin Caron
9772,Rachel Talalay
9773,Robert Doherty
9773,John Polson
9773,Andrew Bernstein
9774,Bob Clark
9775,Thom Eberhardt
9776,Etan Cohen
9777,Sidney Lanfield
9778,José Luis Garci
9779,Roy William Neill
9780,Coky Giedroyc
9781,Roy William Neill
9782,Gene Wilder
9783,Michael Cox
9783,Alan Grint
9783,Paul Annett
9784,Roy William Neill
9785,Roy William Neill
9786,Simon Cellan Jones
9787,Alfred L. Werker
9788,Roy William Neill
9789,Roy William Neill
9790,Michael Cox
9790,Peter Hammond
9790,David Carson
9791,John Rawlins
9792,Herbert Ross
9793,Brian Mills
9794,Roy William Neill
9795,Tim Sullivan
9795,John Madden
9795,Michael A. Simpson
9796,Larry Clark
9797,Robin Campillo
9798,Ryan Murphy
9799,Russell T. Davies
9799,Peter Hoar
9800,Mike Nichols
9801,Roger Spottiswoode
9802,André Téchiné
9803,Yen Tan
9804,Peter Horton
9805,Christophe Honoré
9806,Cyril Collard
9807,Norman René
9808,Eliseo Subiela
9809,Gregg Araki
9810,Fernando Pérez
9811,Christopher Ashley
9812,Darrell James Roodt
9813,Simon Rumley
9814,Randal Kleiser
9815,Michael John Warren
9816,Ester Gould
9816,Reijer Zwaan
9817,Thom Fitzgerald
9818,Anahí Berneri
9819,Steve Hoover
9820,Carla Simón
9821,David France
9822,Joaquim Pinto
9823,Eusebio Pastrana
9824,Patrice Chéreau
9825,Don Hahn
9826,Simon Kaijser
9827,Nuria Domínguez
9828,David Gordon
9829,Aaron Brookner
9830,Chris Mason Johnson
9831,Derek Jarman
9832,Gaspar Noé
9833,Roy Andersson
9834,David Weissman
9835,Dylan Mohan Gray
9836,Christophe Honoré
9837,Pavel Giroud
9838,Claudio Fäh
9839,Sönke Wortmann
9840,Clive Donner
9841,Mario Bava
9842,Michael Anderson
9843,Chen Kaige
9844,Tsui Hark 
9845,Kim Kwang-shik
9846,Moustapha Akkad
9847,Tsui Hark 
9848,Tsui Hark 
9849,Moustapha Akkad
9850,Lee Joon-ik
9851,Howard McCain
9852,Hou Hsiao-Hsien
9853,Kenji Mizoguchi
9854,Jon Iver Helgaker
9854,Jonas Torgersen
9855,David Wu
9856,Shi Qing
9856,Zhang Yimou
9857,Luis Marquina
9858,Marcus Nispel
9859,Zhang Yimou
9860,Andrey Kravchuk
9861,Kim Young-jun
9862,Feng Xiaogang
9863,Lluís María Güell
9864,Patrik Syversen
9865,Toshio Masuda
9865,Hajime Takaiwa
9866,Javier Setó
9867,Chang Cheh
9868,Hrafn Gunnlaugsson
9869,Orson Welles
9870,Josep Pozo
9871,Franklin J. Schaffner
9872,Roman Polanski
9873,Fumio Kurokawa
9874,Nils Gaup
9875,Shuhei Yabuta
9876,Alberto Guntín
9876,Xosé Morais
9876,Víctor Sierra
9877,Israel del Santo
9878,Arthur Lubin
9879,Luis María Delgado
9880,Dominique Othenin-Girard
9881,Vittorio Cottafavi
9882,Hrafn Gunnlaugsson
9883,Dmitriy Korobkin
9884,Lluís María Güell
9885,Charles B. Pierce
9886,Anthony Harvey
9887,Peter Flinth
9888,Roger Corman
9889,Peter Glenville
9890,Akira Kurosawa
9891,Hansjörg Thurn
9892,Andrei Konchalovsky
9893,W.D. Hogan
9894,Cecil B. DeMille
9895,Dick Powell
9896,Kenji Mizoguchi
9897,Raúl García
9898,David Butler
9899,Morio Asaka
9899,Shigeyuki Miya
9899,Tetsurō Araki
9900,Renzo Martinelli
9901,Youssef Chahine
9902,Masahiro Shinoda
9903,Branko Ranitovic
9903,Pavao Stalter
9903,Manfredo Manfredi
9904,Mailisi
9904,Saifu
9905,Shinichirô Sawai
9906,Byron W. Thompson
9907,Mario Monicelli
9908,Gustavo Pérez Puig
9909,Sergey Bodrov
9910,Sergei M. Eisenstein
9911,John Fusco
9911,David Petrarca
9911,Alik Sakharov
9912,Nils Gaup
9913,Foz Allan
9913,Dominic Minghella
9914,Roberto Rossellini
9915,Franco Zeffirelli
9916,Emilio Díez
9916,Juan Manuel Rodríguez Pachón
9916,Alejandro Bazzano
9917,Peter Hewitt
9918,Brendan Muldowney
9919,Henry Levin
9920,Henry Hathaway
9921,John Fusco
9922,Dzhanik Fayziev
9922,Ivan Shurkhovetskiy
9923,Allan Dwan
9924,Liliana Cavani
9925,Archie Mayo
9926,Jonathan English
9927,Giuliano Montaldo
9928,Rudolph Maté
9929,Kevin Connor
9930,Richard Carpenter
9930,Robert Young
9930,Ian Sharp
9931,Walter Pfeffer Dando
9931,William Kennedy Laurie Dickson
9932,Michael Curtiz
9933,André De Toth
9933,Leopoldo Savona
9934,George Sherman
9935,Fabrizio Costa
9936,José Antonio Nieves Conde
9937,Rafael Gil
9937,Henrique Campos
9937,Aníbal Contreiras
9938,Michele Soavi
9939,Harmon Jones
9940,Denys de La Patellière
9940,Raoul Lévy
9940,Noël Howard
9941,Ken Annakin
9942,Carlos Pérez Ferré
9943,Piero Pierotti
9944,Alan Bromly
9945,Terry Bishop
9945,Bernard Knowles
9945,Ralph Smart
9946,David Leland
9947,Paul McGuigan
9948,Vincent Ward
9949,Don Handfield
9949,Richard Rayner
9949,Douglas Mackinnon
9950,Roar Uthaug
9951,Kim Young-jun
9952,Kim Sung-su
9953,Giacomo Battiato
9954,King Hu
9955,Rupert Goold
9956,Derek Jarman
9957,Yoo Ha
9958,Alfonso Ungría
9959,Kurt Sutter
9959,Paris Barclay
9959,Ciaran Donnelly
9960,Paolo Taviani
9960,Vittorio Taviani
9961,Bertrand Tavernier
9962,Juan Luis Buñuel
9963,Carles Mira
9964,Philipp Kadelbach
9965,Fernando Muraca
9966,Alberto Sciamma
9967,Kenji Misumi
9968,Ferdinando Baldi
9969,József Gémes
9970,Paul Magnus Lundø
9971,Francisco Abad
9972,Francis Ford Coppola
9973,Neil Jordan
9974,Quentin Tarantino
9975,Stanley Donen
9976,Jon Favreau
9977,Greta Gerwig
9978,Andy Tennant
9979,Gary Trousdale
9979,Kirk Wise
9980,Justin Kurzel
9981,Zhang Yimou
9982,Gerardo Vera
9983,Jordi Frades
9983,Oriol Ferrer
9983,Salvador García Ruiz
9984,Kenneth Branagh
9985,Vicente Aranda
9986,José Luis Cuerda
9987,Neil Jordan
9987,Neil Jordan
9987,Kari Skogland
9988,David S. Goyer
9988,Peter Hoar
9988,M.J. Bassett
9989,Robert Bresson
9990,Christian Duguay
9991,Yves Simoneau
9992,William Dieterle
9993,Bradley Raymond
9994,Frank Spotnitz
9994,Nicholas Meyer
9994,Sergio Mimica-Gezzan
9995,Wallace Worsley
9996,Laurence Olivier
9997,Laurence Olivier
9998,Rudolph Maté
9999,Victor Fleming
10000,Colin Teague
10000,James Kent
10000,Jamie Payne
10001,Roberto Benigni
10001,Massimo Troisi
10002,Richard Thorpe
10003,Emre Sahin
10004,Georges Méliès
10005,Joe Chappelle
10006,Keiichi Sato
10007,Otto Preminger
10008,Jon Cassar
10008,Jan Michelini
10008,Christian Duguay
10009,Jean Delannoy
10010,Lukas Feigelfeld
10011,Roger Corman
10012,Hansjörg Thurn
10013,Rowland V. Lee
10014,Roberto Rossellini
10015,Laurent Bernier
10016,Richard Eyre
10017,Mel Gibson
10018,Darren Aronofsky
10019,Michael Hirst
10019,Ciaran Donnelly
10019,Jeremy Podeswa
10020,Patrice Chéreau
10021,Andrucha Waddington
10022,Roland Emmerich
10023,Alberto Rodríguez
10023,Rafael Cobos
10023,Paco R. Baños
10024,Agustín Díaz Yanes
10025,Eric Till
10026,Sergei M. Eisenstein
10027,Sergei M. Eisenstein
10028,Jordi Frades
10029,Marshall Herskovitz
10030,Antonio del Real
10031,Roger Christian
10032,J. Lee Thompson
10033,Oriol Ferrer
10033,Salvador García Ruiz
10033,Jorge Torregrossa
10034,Alexander Korda
10035,Yannis Smaragdis
10036,John Ford
10037,Richard Fleischer
10038,Inés París
10039,Kenneth Branagh
10040,François Girard
10041,Laurence Dunmore
10042,Matteo Garrone
10043,Tomm Moore
10043,Ross Stewart
10044,Alain Corneau
10045,Manuel Gutiérrez Aragón
10046,Rouben Mamoulian
10047,Mario Bava
10048,Tsui Hark 
10049,Lucrecia Martel
10050,Peter Greenaway
10051,Richard Eyre
10052,Dominik Moll
10053,James Clavell
10054,Ken Hughes
10055,Yorgos Lanthimos
10056,Ronald D. Moore
10056,Metin Hüseyin
10056,Anna Foerster
10057,Roland Joffé
10058,Aleksandr Sokúrov
10059,Roger Donaldson
10060,Frank Lloyd
10061,Pen Densham
10062,Federico Fellini
10063,Nicholas Hytner
10064,Burt Gillett
10065,Wilfred Jackson
10065,Graham Heid
10066,Burt Gillett
10067,Wilfred Jackson
10068,Wilfred Jackson
10069,Walt Disney
10070,David Hand
10071,Wilfred Jackson
10072,Wilfred Jackson
10073,Ub Iwerks
10074,Burt Gillett
10075,David Hand
10076,Dick Richard
10077,Ben Sharpsteen
10078,Wilfred Jackson
10079,Wilfred Jackson
10080,Graham Heid
10081,David Hand
10082,Burt Gillett
10083,Walt Disney
10084,Walt Disney
10085,David Hand
10086,Jack Cutting
10087,Wilfred Jackson
10088,Wilfred Jackson
10089,Wilfred Jackson
10090,Burt Gillett
10091,Walt Disney
10092,Wilfred Jackson
10093,David Hand
10094,Walt Disney
10095,Wilfred Jackson
10096,Wilfred Jackson
10097,Ub Iwerks
10098,Ub Iwerks
10099,Burt Gillett
10100,Ron Underwood
10101,Jon Turteltaub
10102,Ted Post
10103,John Guillermin
10104,Don Taylor
10105,James Fargo
10106,J. Lee Thompson
10107,J. Lee Thompson
10108,Adam Wingard
10109,Buddy Van Horn
10110,William Hanna
10110,Joseph Barbera
10111,James Marsh
10112,George A. Romero
10113,Jonathan Kaplan
10114,Ken Kwapis
10115,Reinhard Klooss
10116,Robert Florey
10117,Orlando von Einsiedel
10118,Andrés G. Schaer
10119,John Guillermin
10120,Ishirô Honda
10121,Franco Amurri
10122,Alastair Fothergill
10122,Mark Linfield
10123,Richard Franklin
10124,Caroline Thompson
10125,Mike Fallows
10126,Ernest B. Schoedsack
10127,Nagisa Ôshima
10128,Marco Ferreri
10129,Jamel Debbouze
10130,Jorge Tereso
10130,Fernando Maldonado
10131,Álvaro Pastor
10131,Antonio Naharro
10132,Jean-Marc Vallée
10133,Tyler Nilson
10133,Mike Schwartz
10134,Jaco Van Dormael
10135,Xavier Bermúdez
10136,Marcos Carnevale
10137,Mick Jackson
10138,Travis Fine
10139,Michael Braverman
10139,Michael Lange
10139,Rick Rosenthal
10140,Giles Daoust
10141,Gabriel Le Bomin
10142,Bernardo Moll Otto
10143,Stefano Cipani
10144,Anne Zohra Berrached
10145,Maite Alberdi
10146,Laurits Flensted-Jensen
10147,Jesús Magaña Vázquez
10148,Marcelo Galvão
10149,Nacho G. Velilla
10149,Mar Olid
10149,Carla Revuelta
10150,Gregory Thomas Garcia
10150,Marc Buckland
10150,Eyal Gordin
10151,David Lee
10151,Peter Casey
10151,David Angell
10152,Rowan Atkinson
10152,Paul Weiland
10152,John Birkin
10153,Chuck Lorre
10153,Lee Aronsohn
10153,Gary Halvorson
10154,James Burrows
10154,Glen Charles
10154,Andy Ackerman
10155,Laura Caballero
10155,Alberto Caballero
10155,Juan Luis Iborra
10156,Luis Guridi
10157,Roberto Gómez Bolaños
10158,Susan Harris
10158,Terry Hughes
10158,Lex Passaris
10159,David W. Duclon
10159,Art Dielhenn
10159,Gary Menteer
10160,Elizabeth Meriwether 
10160,Jake Kasdan
10160,Peyton Reed
10161,Ron Leavitt
10161,Arthur Silver
10162,Scott Silveri
10162,Shana Goldberg-Meehan
10162,Kevin Bright
10163,Ezra Stone
10163,Norman Abbott
10163,Joseph Pevney
10164,Dale McRaven
10164,Joel Zwick
10164,Judy Pioli
10165,Gary David Goldberg
10165,Sam Weisman
10165,Will Mackenzie
10166,Paul Reiser
10166,Danny Jacobson
10166,David Steinberg
10167,Buck Henry
10167,Mel Brooks
10167,Gary Nelson
10168,Tina Fey 
10168,Don Scardino
10168,Beth McCarthy-Miller
10169,Joaquín Reyes
10169,Ernesto Sevilla
10170,David Abajo
10170,David Fernández
10170,Ramón Tarrés
10171,Mitchell Hurwitz
10171,Joe Russo
10171,Paul Feig
10172,Larry David
10172,Robert B. Weide
10172,Larry Charles
10173,Julio Sánchez Valdés
10173,Rafael Romero Marchent
10173,Fernando Colomo
10174,Reinhold Weege
10174,Jeffrey Melman
10174,Jim Drake
10175,Michael Jacobs
10175,April Kelly
10175,Jeff McCracken
10176,Fran Drescher
10176,Peter Marc Jacobson
10176,Dorothy Lyman
10177,Javier Veiga
10177,Ricardo A. Solla
10177,Jacobo Martos
10178,Sidney Lanfield
10178,Sidney Salkow
10178,Jerry Hopper
10179,Joel Joan
10179,Jordi Sánchez
10179,Oriol Grau
10180,Michael Poryes
10180,Rich Correll
10180,Barry O'Brien
10181,José Miguel Ganga
10182,Bill Cosby
10182,Ed Weinberger
10182,Michael Leeson
10183,William Bickley
10183,Michael Warren
10183,Rich Correll
10184,Antonio Mercero
10184,Antonio Mercero
10185,Neal Marlens
10185,John Tracy
10185,John Pasquin
10186,Roseanne
10186,Matt Williams
10186,Gail Mancuso
10187,Bonnie Turner
10187,Terry Turner
10187,Mark Brazill
10188,Don Reo
10189,Philip Rosenthal
10189,Gary Halvorson
10189,Will Mackenzie
10190,Paco Arango
10190,Rafael de la Cueva
10190,Jose Pavon
10191,Bonnie Turner
10191,Terry Turner
10191,Terry Hughes
10192,Carmen Finestra
10192,David McFadzean
10192,Matt Williams
10193,Germán Álvarez Blanco
10193,José Miguel Ganga
10193,Raúl de la Morena
10194,Terri Minsky
10194,Savage Steve Holland
10194,Steve De Jarnatt
10195,Ali LeRoi
10195,Chris Rock
10195,Ali LeRoi
10196,Kim Bass
10196,Gary Gilbert
10196,Fred Shafferman
10197,Todd J. Greenwald
10197,Victor Gonzalez
10197,Bob Koherr
10198,Gregory Thomas Garcia
10198,Eyal Gordin
10198,Rebecca Asher
10199,Eileen Heisler
10199,DeAnn Heline
10199,Lee Shallat Chemel
10200,Oscar Rudolph
10200,Jack Arnold
10200,Hal Cooper
10201,William Blinn
10201,Harry Harris
10201,Irving J. Moore
10202,Chuck Lorre
10202,Steven Molaro
10202,Michael Zinberg
10203,Dan Schneider
10203,Steve Hoefer
10203,Adam Weissman
10204,Howard Adler
10204,Robert Griffard
10205,Tom Hertz
10205,Tom Hertz
10205,Gail Mancuso
10206,David Litt
10206,Michael J. Weithorn
10206,Rob Schiller
10207,Nacho G. Velilla
10207,Oriol Capel
10207,David S. Olivas
10208,Ed Ferrara
10208,Kevin Murphy
10208,Scott McGinnis
10209,Adam F. Goldberg
10209,Seth Gordon
10209,David Katzenberg
10210,Susan Harris
10210,Jay Sandrich
10210,J.D. Lobue	
10211,Tracy Newman
10211,Jonathan Stark
10211,Philip Charles MacKenzie
10212,Dennis Rinsler
10212,Marc Warren
10212,Rich Correll
10213,Martin Cohan
10213,Blake Hunter
10213,Asaad Kelada
10214,Gary Harvey
10214,Mark Jean
10214,George Erschbamer
10215,Jeff Franklin
10215,Mark Cendrowski
10215,Rich Correll
10216,Catherine Hardwicke
10217,Gus Van Sant
10218,Jonah Hill
10219,Graeme Clifford
10220,Gábor Csupó
10220,Arlene Klasky
10220,Dave Fontana
10221,Crystal Moselle
10222,Stacy Peralta
10223,Larry Clark
10224,Casey La Scala
10225,Julio Hernández Cordón
10226,Tom Burkhard
10226,Matt Dearborn
10226,Eyal Gordin
10227,Minhal Baig
10228,Andrea Molaioli
10229,Pedro Temboury
10230,Nikola Lezaic
10231,Iván Fernández De Córdoba
10232,Anthony Burns
10233,Bettina Perut
10233,Iván Osnovikoff
10234,Raúl Perrone
10235,Stacy Peralta
10236,PES
10237,Tristan Patterson
10238,Adam Bhala Lough
10239,Argyris Papadimitropoulos
10239,Jan Vogel
10240,Marten Persiel
10241,Chris Robinson
10242,Adam Bhala Lough
10243,Miguel Courtois
10244,James Bolton
10245,Roman Kaelin
10245,Florian Wittmann
10246,Steven Caple Jr.
10247,Dan Kwan
10247,Daniel Scheinert
10248,Spike Jonze
10249,Eddie Martin
10250,Crystal Moselle
10251,Alberto Caballero
10251,José Luis Moreno
10252,Benny Hill
10252,Dennis Kirkland
10252,John Robins
10253,Matt Lucas
10253,David Walliams
10253,Steve Bendelack
10254,Borja Cobeaga
10254,Javier Vicuña
10255,José Mota
10255,Rodrigo Sopeña
10256,José Corbacho
10257,Ian MacNaughton
10258,Peris Romano
10258,Rodrigo Sorogoyen
10258,Vicente Elorduy
10259,Lorne Michaels
10259,Dick Ebersol
10259,Dave Wilson
10260,Carlos Ginesta
10260,Alejandro Bazzano
10261,Manel Lucas
10261,Toni Soler
10262,Terry Hughes
10262,Ian MacNaughton
10263,David Wain
10264,Marga Puebla
10265,Luis Guridi
10266,Diego Capusotto
10266,Pedro Saborido
10267,Sacha Baron Cohen
10267,James Bobin
10267,Dan Mazer
10268,Joaquin Zamora
10269,José Mota
10270,Carlos Faemino
10270,Javier Cansado
10271,José Antonio Pérez
10271,José Antonio Pérez
10272,Toni Nievas
10273,Jorge Katz
10273,Marcelo Ferrero
10273,Sebastián Borensztein
10274,Carlos D. Marquez
10275,Michael Patrick Jann
10275,David Schwimmer
10276,José Corbacho
10276,David Escardó
10277,Joaquín Reyes
10277,Ernesto Sevilla
10278,Manuel Sanabria
10278,Sara Gómez
10278,Alfredo López
10279,José Mota
10279,Rodrigo Sopeña
10280,Víctor Stella
10281,José Mota
10281,Juan Muñoz
10282,Joan Gràcia
10282,Paco Mir
