id_act,actor
31894,Steven Gilborn
31895,Rick Najera
31896,Marie Chambers
31897,Dennis Bailey
31898,Patricia Allison
31899,James Greene
31900,Dana Andersen
31901,Stephen Caffrey
31902,Gary Hershberger
31903,James Sutorius
31904,Katherine Cannon
31905,Maree Cheatham
31906,Bridget Hanley
31907,Jim Antonio
31908,John Kassir
31909,Larry Drake
31910,Cindy Riegel
31911,Mark Lowenthal
31912,Elisha Henig
31913,Natalie Paul
31914,Adam David Thompson
31915,Brad Bird
31916,JoAnn Willette
31917,Pamela Guest
31918,Ben Kronen
31919,Ricky Martin
31920,Judith Light
31921,Cody Fern
31922,Aimee Mann
31923,Joanna P. Adler
31924,Rod Serling
31925,Narciso Ibáñez Serrador
31926,Estanis González
31927,Lola Lemos
31928,Pedro Sempson
31929,Miguel Aguado
31930,Alberto Fernández
31931,Sam Marra
31932,Henri Esteve
31933,Frank Gerrish
31934,Parisa Fitz-Henley
31935,Eddie Martinez
31936,El Gran Wyoming
31937,Paco Calavera
31938,Natalie Pinot
31939,Salvatore Esposito
31940,Jeremie Harris
31941,Andrew Bird
31942,Duncan Joiner
31943,Daniel Zolghadri
31944,Nicole Law
31945,Stefanie Estes
31946,Tatiana Latreille
31947,Christin Park
31948,Dylan Bodner
31949,Willa Fitzgerald
31950,Carlson Young
31951,Bobby Campo
31952,Amadeus Serafini
31953,Tracy Middendorf
31954,Ross Hull
31955,Raine Pare-Coull
31956,Jodie Resther
31957,Jason Alisharan
31958,Daniel DeSanto
31959,Nathaniel Moreau
31960,Jacob Tierney
31961,Shaun Benson
31962,Cassandra Consiglio
31963,Abigail Pniowsky
31964,Luca Villacis
31965,Keenan Lehmann
31966,Marchant Liam
31967,Lela Loren
31968,Simone Missick
31969,Dina Shihabi
31970,Nicole Agada
31971,Matthew Raymond
31972,Rudi Dharmalingam
31973,Naveed Khan
31974,Marko Leht
31975,Jessica Garza
31976,Hannah Emily Anderson
31977,Sabrina Gennarino
31978,Tony Dow
31979,Jim Landis
31980,Hili Park
31981,Todd Allen
31982,Gry Park
31983,Gus Kenworthy
31984,Zach Villa
31985,DeRon Horton
31986,Briony Glassco
31987,Sugith Varughese
31988,Kate Hewlett
31989,Jenny Raven
31990,Sophie Thompson
31991,Aimee-Ffion Edwards
31992,Amy Forsyth
31993,Jeff Ward
31994,Kyla Kane
31995,Robert Borges
31996,Kim Huffman
31997,Echo Porisky
31998,Linal Haft
31999,Victoria Mussett
32000,Eva Lazzaro
32001,Robert Mammone
32002,Robyn Arthur
32003,Jude Beaumont
32004,Linc Hasler
32005,Brian Lipson
32006,Susie Porter
32007,Marg Downey
32008,Nate Butler
32009,Amelia Christon
32010,Virginia Guy
32011,Kim Gyngell
32012,Jim Hill
32013,Ryan Sheldrake
32014,Luke Walker
32015,Kenneth Ransom
32016,Jennifer Congram
32017,Marijke Mann
32018,Melinda Butel
32019,Julian O'Donnell
32020,Don Halbert
32021,Peter Curtis
32022,Louis Corbett
32023,Erin Wright
32024,Joey Sagal
32025,Jacinta Stapleton
32026,Tony Rickards
32027,Bert Labont
32028,Andy Anderson
32029,Bonnie Carter
32030,Rebecca Gibney
32031,Nicholas Mulkearns
32032,Rarmian Newton
32033,Christopher Morris
32034,Christine Moffat
32035, (Voz: Richard Dumont)
32036,Nicholas Hope
32037,Rachel Hunter
32038,Shandi Finnessey
32039,Terri Ivens
32040,Angie Savage
32041,Christina DeRosa
32042,Syd Wilder
32043,Emma Greenwell
32044,Apollina Pratt
32045,Joy Jacobson
32046,Arianna Ortiz
32047,Sean J. Dillingham
32048,David Yow
32049,Alexandra Nell
32050,Patrick Regis
32051,Alin Olteanu
32052,Ryan McCluskey
32053,Mihaela Elena Oros
32054,Danny Midwinter
32055,Ana Ularu
32056,Anca-Ioana Androne
32057,Claudiu Bleont
32058,Calin Stanciu
32059,Jaime Bergman
32060,Adamo Palladino
32061,Kirk B.R. Woller
32062,Dessi Morales
32063,Angel Boris Reed
32064,Marianne Stanicheva
32065,Ryan McTavish
32066,Glori-Anne Gilbert
32067,Jerri Manthey
32068,Renee Talbert
32069,Paul Logan
32070,Rod McCary
32071,Jim Wynorski
32072,Shannon Sturges
32073,Patty McCormack
32074,Phillip Troy Linger
32075,David Whitney
32076,David Webb
32077,Jennifer Daniel
32078,Jacqueline Pearce
32079,David Baron
32080,Charles Lloyd Pack
32081,Raymond Lam
32082,Vivian Hsu
32083,Law Kar-Ying
32084,Lois Collier
32085,Abby Dalton
32086,Susan Cabot
32087,Bradford Jackson
32088,Richard Devon
32089,Betsy Jones-Moreland
32090,Jay Sayer
32091,Sally Todd
32092,Scott Hillenbrand
32093,Casey Fallo
32094,Joseph Ruskin
32095,Eric Lawson
32096,Arell Blanton
32097,Jerry Kernion
32098,Michael Leopard
32099,Anthony Tyler Quinn
32100,John L. Curtis
32101,Robert Catrini
32102,David Andriole
32103,Richard B. Shull
32104,Genevieve Buechner
32105,Stephen E. Miller
32106,Dan Shea
32107,Frayne Rosanoff
32108,Chris Owens
32109,Sean Whalen
32110,Joan Van Ark
32111,Nicholas Cortland
32112,David Gilliam
32113,Sarah Skeeters
32114,Stephen Furst
32115,Michael Shanks
32116,Siri Baruc
32117,John T. Woods
32118,Michal Yannai
32119,Nick Harvey
32120,Harry Anichkin
32121,Laura Giosh
32122,Cornelia Sharpe
32123,Lance Holcomb
32124,Mike Gwilym
32125,Paul Williamson
32126,Alex Jolig
32127,Marcus Aurelius
32128,Mike Mitchell
32129,Vladimir Kolev
32130,Ken Evans
32131,Raicho Vasilev
32132,Dean Biasucci
32133,Amandah Reyne
32134,Richard Tanner
32135,Greg Collins
32136,Taryn Power
32137,Carole James
32138,Miguel de Grandy
32139,Wu Hsing-kuo
32140,Vincent Zhao
32141,Nagma
32142,Chan Tung-Mui
32143,Tien Feng
32144,Chan Dung-Mooi
32145,Lau Kong
32146,Lau Shun
32147,Mallika Sherawat
32148,Jeff Doucette
32149,Raman Trikha
32150,Mahmoud Babai
32151,Govind Menon
32152,Sunny Charles
32153,Meenakshi Thakur
32154,Sunita Rajwar
32155,Lisa Pelikan
32156,Bert Convy
32157,Louise Hoven
32158,Ray Underwood
32159,Wesley Eure
32160,Florida Friebus
32161,Kerrie Keane
32162,Miguel Fernandes
32163,Angus MacInnes
32164,Laurie Brown
32165,Gerard Parkes
32166,William Needles
32167,Shakti Shannon
32168,Julia Ruiz
32169,Amelia Jackson-Gray
32170,Isaac Wade
32171,Sean Durrie
32172,Giovanni Bejarano
32173,Shannon Gayle
32174,Madeleine Falk
32175,Jay Costelo
32176,Tony Denison
32177,Hannes Jaenicke
32178,Brian Poth
32179,Jim Storm
32180,Jeremy Luke
32181,Amanda Perez
32182,Ncuti Gatwa
32183,Emma Mackey
32184,Chaneil Kular
32185,Connor Swindells
32186,Cerys Watkins
32187,Kedar Williams-Stirling
32188,Aimee Lou Wood
32189,James Carville
32190,Brett Harrelson
32191,Donna Hanover
32192,Pat McNamara
32193,Samantha Robinson
32194,Michael Dempsey
32195,Flora Diaz
32196,Quei Tann
32197,Pink
32198,Trey Parker
32199,Michael Dean Jacobs
32200,Robyn Lynne
32201,Andrew Kemler
32202,Ron Jeremy
32203,Matt Stone
32204,Dian Bachar
32205,Chasey Lain
32206,Juli Ashton
32207,Shayla LaVeaux
32208,Marc Maron
32209,Hannibal Buress
32210,Aya Cash
32211,Zoe Levin
32212,Brendan Scannell
32213,Kevin Kane
32214,Stephanie Styles
32215,Charles Gould
32216,Alex Hurt
32217,Theo Stockman
32218,D'Arcy Carden
32219,Jade Elysan
32220,Adrián Suar
32221,Julieta Díaz
32222,Carla Peterson
32223,Alfredo Casero
32224,Tomás Wicz
32225,Paula Baldini
32226,Dave Nichols
32227,Larry Block
32228,Marc Alaimo
32229,Leslie Acherman
32230,Kate Box
32231,Patrick Brammall
32232,Stephanie May
32233,Erin James
32234,Kate Mulvany
32235,Kerry Godliman
32236,Alex Jarrett
32237,Siena Kelly
32238,Timmika Ramsay
32239,Callie Cooke
32240,Garrett Clayton
32241,Keegan Allen
32242,Spencer Lofranco
32243,Sean Grandillo
32244,Cabrina Collesides
32245,Rosemary Howard
32246,Robert Cavanah
32247,Alex Scarlis
32248,Jane How
32249,Barna Illyés
32250,Gabriela Wilhelmová
32251,Barbora Hrzánová
32252,Anna Wetlinská
32253,Jirí Lábus
32254,Pavel Nový
32255,Jackson White
32256,Jasmine Cephas-Jones
32257,Jen Richards
32258,Erica Nicole Lance
32259,Rory Knox
32260,Danny Marin
32261,Jacob Davich
32262,Justin Kline
32263,Nicole Weaver
32264,Savannah Welch
32265,Sunny Leone
32266,Dacia Fernandez
32267,Dai Hasegawa
32268,Yûya Takayama
32269,Ami Fukuda
32270,Honoka Ishibashi
32271,Hideyuki Kobashi
32272,Haruka Kuwana
32273,Naoya Shimizu
32274,Sarah Clarke
32275,Caitlin Keats
32276,Rya Kihlstedt
32277,Jonathan M. Woodward
32278,Matt McGrath
32279,Alex D. Linz
32280,Miriam Flynn
32281,Mario Joyner
32282,Tyler Spindel
32283,Megan Boone
32284,Ernest Waddell
32285,Michael T Stewart
32286,Alan Cox
32287,Sophie Ward
32288,Susan Fleetwood
32289,David Nellist
32290,Mollie Maureen
32291,Catherine Lacey
32292,Amelia Bullmore
32293,Sasha Behar
32294,Gordon Kennedy
32295,Al Weaver
32296,Daniel Percival
32297,Paul Chequer
32298,Asheq Akhtar
32299,Usman Akram
32300,Sharon Cherry Ballard
32301,Miranda Hennessy
32302,Lee Kemp
32303,Amanda Root
32304,Eleanor Matsuura
32305,Jon Michael Hill
32306,Bella Ramsey
32307,Wendy Barrie
32308,Barlowe Borland
32309,Eily Malyon
32310,Kaaren Verne
32311,William Post Jr.
32312,Holmes Herbert
32313,Tanya Moodie
32314,Patricia Morison
32315,Frederick Worlock
32316,Olaf Hytten
32317,Harry Allen
32318,John Hollis
32319,David Burke
32320,Rosalie Williams
32321,David Gwillim
32322,Alison Skilbeck
32323,Barbara Wilshire
32324,Renee Godfrey
32325,Matthew Boulton
32326,Eve Amber
32327,Tom Bryson
32328,Nicholas Palliser
32329,Neil Dudgeon
32330,Anne Carroll
32331,Jennifer Moule
32332,John Cunningham
32333,Terry Kilburn
32334,May Beatty
32335,Gerald Hamer
32336,Miles Mander
32337,Kay Harding
32338,David Clyde
32339,Victoria Horne
32340,Sally Shepherd
32341,Florette Hillier
32342,Colin Jeavons
32343,Denis Lill
32344,James Hazeldine
32345,Georgia Brown
32346,Raymond Adamson
32347,Neil Duncan
32348,Rosemary McHale
32349,Kristoffer Tabori
32350,Edward Romfourt
32351,Philip Dettmer
32352,Vernon Downing
32353,Justin Pierce
32354,Sarah Henderson
32355,Joseph Chan
32356,Sajan Bhagat
32357,Billy Valdes
32358,Christian Bruna
32359,Harold Hunter
32360,Yves Heck
32361,Arnaud Valois
32362,Félix Maritaud
32363,Antoine Reinartz
32364,François Rabette
32365,Joe Mantello
32366,Omari Douglas
32367,Callum Scott Howells
32368,Lydia West
32369,Nathaniel Curtis
32370,Shaniqua Okwok
32371,Toto Bruin
32372,Melissa Wilder
32373,Howard Pinhasik
32374,Phil Collins
32375,Constance Dolle
32376,Alain Cauchi
32377,Raphaëline Goupilleau
32378,Michéle Moretti
32379,Ryan Piers Williams
32380,David Opegbemi
32381,Bryan Massey
32382,Aidan Langford
32383,Alex Nicole McConnell
32384,Aeryk Egan
32385,Delphine French
32386,Mona Powell
32387,Pierre Deladonchamps
32388,Denis Podalydès
32389,Rio Vega
32390,Willemijn Kressenhof
32391,Adèle Wismes
32392,Sophie Letourneur
32393,Marlene Saldana
32394,Teddy Bogaert
32395,Cyril Collard
32396,Corine Blue
32397,Claude Winter
32398,René-Marc Bini
32399,Laura Favali
32400,Jean-Jacques Jauffret
32401,Brian Cousins
32402,Mark Lamos
32403,Patrick Cassidy
32404,Romina Ricci
32405,Julio Arrieta
32406,Fernando Roa
32407,Dolores Fernández
32408,Claudia Herrera
32409,Mike Dytri
32410,Craig Gilmore
32411,Mark Finch
32412,Johanna Went
32413,Darcy Marta
32414,Scot Goetz
32415,Bretton Vail
32416,Nicole Dillenberg
32417,Jorge Martínez
32418,Gabriela Ramos
32419,Cristian Jesús
32420,Coralita Veloz
32421,Ana Gloria Buduén
32422,Carmen Solar
32423,Michael T. Weiss
32424,Lihle Mvlase
32425,Kenneth Kambule
32426,Harriet Lehabe
32427,Camilla Walkerer
32428,Nandi Nyembe
32429,Amanda Fuller
32430,Marc Senter
32431,Nick Holden
32432,Patrick Crovo
32433,Mary Mathews
32434,Julian Haddad
32435,Ernest James
32436,Jenny Gravenstein
32437,Shaun Earl
32438,Eden Espinosa
32439,Andrea Goss
32440,Rodney Hicks
32441,Marcus Paul James
32442,Justin Johnston
32443,Tanabadee Chokpikultong
32444,Mimí Ardú
32445,Ricardo Merkin
32446,Mónica Cabrera
32447,Ricardo Moriello
32448,Berner Maynés
32449,Cristina Colom
32450,Lluís Marqués
32451,Alejandro Tous
32452,Olav Fernández
32453,Zoraida Kroley
32454,Agustín Ruiz
32455,Rubén Escámez
32456,Carolina Touceda
32457,Mario Martín
32458,Charo Soria
32459,Adam Lundgren
32460,Adam Pålsson
32461,Simon J. Berger
32462,Emil Almén
32463,Michael Jonsson
32464,Annika Olsson
32465,Stefan Sauk
32466,Gerhard Hoberstorfer
32467,Alejandro Cano
32468,Álvaro Gallegos
32469,Melani Olivares
32470,Begoña Hernando
32471,Caco Castrelo
32472,Kevin Clarke
32473,Kristoffer Cusick
32474,Matthew Risch
32475,Damon K. Sperber
32476,Andre Mathieu
32477,Derek Jarman
32478,Klas-Gösta Olsson
32479,Anne Tubin
32480,Lennart Björklund
32481,Sandy Mansson
32482,Yaniss Lespert
32483,Pierre Mignard
32484,Jérémie Lippmann
32485,Louis Gonzales
32486,Camila Arteche
32487,Armando Miguel Gómez
32488,Yotuel Romero
32489,Jazz Vilá
32490,Johan Hegg
32491,Nic Rasenti
32492,Edward Petherbridge
32493,Lotte Flack
32494,Tigerlily Hutchinson
32495,Ian Gelder
32496,Vivien Merchant
32497,Alice
32498,Ellen Kessler
32499,Giorgio Ardisson
32500,Françoise Christophe
32501,Franco Giacobini
32502,Enzo Doria
32503,Natasa Nicolescu
32504,Huang Xuan
32505,Sandrine Pinna
32506,Keiko Matsuzaka
32507,Liu Haoran
32508,Nan Xia
32509,Zhang Luyi
32510,Sos Haroyan
32511,Jean-Michel Casanova
32512,Jialin Zhao
32513,Yao Lu
32514,Jo In-sung 
32515,Nam Joo-Hyuk
32516,Park Sung-woong
32517,Bae Seong-woo 
32518,Yoo Oh-sung
32519,Jung Eun-chae
32520,Park Byeong-eun
32521,Dae-hwan Oh
32522,Habib Ageli
32523,Angelababy
32524,Sheng Chien
32525,Dong Hu
32526,Kim Bum
32527,Lin Gengxin
32528,Sandra Ma
32529,Ethan Juan
32530,Abdallah Gheith
32531,Mouna Wasef
32532,Hamdi Geiss
32533,Ali Achmed Taram
32534,Mahmoud Saïd
32535,Ahmed Marei
32536,Mohamed Larbi
32537,Lee Moon-sik
32538,Sun Woo-Sun
32539,Lee Kwang-soo
32540,Kang Ha-neul
32541,Kim Min-Sang
32542,Shin Jung-geun
32543,Jeon Gi-Gwang
32544,Owen Pattison
32545,Ted Ludzik
32546,Aidan Devine
32547,Katie Bergin
32548,Nikki Hsieh
32549,Michael Chang
32550,Zhou Yun
32551,Mei Yong
32552,Bontarô Miake
32553,Kåre Conradi
32554,Nils Jørgen Kaalstad
32555,Trond Fausa
32556,Silje Torp
32557,Øystein Martinsen
32558,Henrik Mestad
32559,Jon Øigarden
32560,Marian Saastad Ottesen
32561,Kristine Riis
32562,Bjørn Myrene
32563,John Reardon
32564,Desiree Ann Siahaan
32565,Theresa Lee
32566,Nitin Ganatra
32567,Michael Chow
32568,Fan Bingbing
32569,Steve Boergadine
32570,Carol McFadden
32571,Wu Yue
32572,Susana Canales
32573,Pedro Porcel
32574,Porfiria Sanchiz
32575,Ramón Elías
32576,Nicole Muñoz
32577,Michelle Thrush
32578,Nathaniel Arcand
32579,Kevin Loring
32580,Xiao Shenyang
32581,Cheng Ye
32582,Wang Xiaohua
32583,Maksim Sukhanov
32584,Aleksandr Ustyugov
32585,Joakim Nätterqvist
32586,Igor Petrenko
32587,Andrey Smolyakov
32588,Vladimir Yepifantsev
32589,Harald Rosenstrøm
32590,Aleksandr Armer
32591,Shin Hyeon-jun 
32592,Yoon So-yi
32593,Lee Seo-jin
32594,Choi Ji-woo
32595,Lee Ki-yong
32596,Jeong Ho-bin
32597,Jin Bong-jin
32598,Lee Han-sol
32599,Zhou Zhonghe
32600,Xi Xiyan
32601,Liu Yanbin
32602,Ma Lun
32603,Rosa Renom
32604,Dafnis Balduz
32605,Tom Rhys Harries
32606,Jessamine-Bliss Bell
32607,André Eriksen
32608,Martin Hutson
32609,Delroy Brown
32610,Turlough Convery
32611,Lewis Mackinnon
32612,Atsuo Nakamura
32613,Sanae Tsuchida
32614,Isamu Nagato
32615,Teruhiko Aoi
32616,Ryohei Uchida
32617,Hajime Hana
32618,Hiroshi Hasegawa
32619,Takeshi Ôbayashi
32620,Kayo Matsuo
32621,Espartaco Santoni
32622,Frankie Avalon
32623,Tere Velázquez
32624,David Chiang
32625,Ti Lung
32626,James Nam
32627,Wong Chung
32628,Chen Sing
32629,Cheng Lui
32630,Gotti Sigurdarson
32631,Sveinn M. Eiðsson
32632,Þorsteinn Hannesson
32633,Bríet Héðinsdóttir
32634,Gunnar Jónsson
32635,Egill Ólafsson
32636,Tomas Norström
32637,Helgi Skúlason
32638,Jón Tryggvason
32639,Peggy Webber
32640,Brainerd Duffield
32641,Jon Finch
32642,Nicholas Selby
32643,John Stride
32644,Stephan Chase
32645,Paul Shelley
32646,Andrew Laurence
32647,Ingvald Guttorm
32648,Ellen Anne Buljo
32649,Inger Utsi
32650,Guillermo Barrientos
32651,George Nader
32652,Rex Reason
32653,Rafael Castejón
32654,Johannes Brandrup
32655,Thure Riefenstein
32656,Karin Proia
32657,Uwe Ochsenknecht
32658,Thomas Heinze
32659,Flavio Insinna
32660,Dieter Kirchlechner
32661,Antonella Lualdi
32662,Arnoldo Foà
32663,Manuel Gallardo
32664,Tinna Gunnlaugsdóttir
32665,Sune Mangs
32666,Klara Íris Vigfúsdóttir
32667,Johann Neumann
32668,Sigurður Sigurjónsson
32669,Aleksandr Ivashkevich
32670,Svetlana Chuykina
32671,Valeri Zolotukhin
32672,Pavel Khrulyov
32673,Elena Plaksina
32674,Fedor Shuvalov
32675,Jaume Valls
32676,Santi Ricart
32677,Susie Coelho
32678,Christopher Connelly
32679,Jimmy Clem
32680,Deacon Jones
32681,Denny Miller
32682,Fred Biletnikoff
32683,Jane Merrow
32684,Sofia Helin
32685,Milind Soman
32686,Fanny Risberg
32687,Nicholas Boulton
32688,David Weston
32689,Paul Whitsun-Jones
32690,Julian Burton
32691,David Davies
32692,Kenichi Enomoto
32693,Bert Tischendorf
32694,Michael Steinocher
32695,Emilia Schüle
32696,Sebastian Ströbel
32697,Antal Konrád
32698,John Light
32699,Soma Marko
32700,William Mendieta
32701,Mapi Galán
32702,Scott Cleverdon
32703,Braden Marcott
32704,Michael Desante
32705,Sam Hennings
32706,Leo Gordon
32707,Fred Graham
32708,Narutoshi Hayashi
32709,Raizô Ichikawa
32710,Michiyo Kogure
32711,Yoshiko Kuga
32712,Tamao Nakamura
32713,Shunji Natsume
32714,Ichijirô Oya
32715,Mitsusaburô Ramon
32716,Kasia Smutniak
32717,Nour El-Sherif
32718,Laila Eloui
32719,Mahmoud Hemida
32720,Safia El-Amary
32721,Mohamed Mounir
32722,Tomisaburô Wakayama
32723,Hiroko Isayama
32724,Yusuke Takita
32725,Ai Liya
32726,Tu Men
32727,Basen
32728,Bayaertu
32729,Asiru
32730,Qienaritu
32731,Chaganchaolu
32732,Weijing Wu
32733,Sechenbilig
32734,Deng Ba Te Er
32735,Takashi Sorimachi
32736,Rei Kikukawa
32737,Mayumi Wakamura
32738,Go Ara
32739,Yoshihiko Hakamada
32740,Naoki Hosaka
32741,Kairi Narita
32742,Molly Culver
32743,Charlotte Avery
32744,Nick Brading
32745,Kristina Kaubryte
32746,Lello Arena
32747,Annabella Schiavone
32748,Pamela Denise Roberts
32749,Margherita Pace
32750,Isabelle Illiers
32751,Donald Michael Stumpf
32752,Elisa Ramirez
32753,Aliya
32754,Tegen Ao
32755,Khulan Chuluun
32756,Bao Di
32757,Bayertsetseg Erdenebat
32758,Amadu Mamadakov
32759,Nikolai Cherkasov
32760,Andrei Abrikosov
32761,Dmitri Orlov
32762,Anna Danilova
32763,Vasili Novikov
32764,Varvara Massalitinova
32765,Valentina Ivashova
32766,Nikolai Arsky
32767,Lorenzo Richelmy
32768,Zhu Zhu
32769,Olivia Cheng
32770,Park Woon-young
32771,Andrew Ng
32772,Anders Dahlberg
32773,Thea Sofie Loch Næss
32774,Ane Ulimoen Øverli
32775,Keith Allen
32776,Nazario Gerardi
32777,Aribella Lomaitre
32778,Roberto Sorrentino
32779,Severino Pisacane
32780,Graham Faulkner
32781,Michael Feast
32782,Nicholas Willatt
32783,John Sharp
32784,Eduard Farelo
32785,Paula Rego
32786,David Barrass
32787,Del Synnott
32788,Crispin Letts
32789,Lochlann O'Mearáin
32790,Peter Cosgrove
32791,Françoise Dorléac
32792,Yvonne Mitchell
32793,Cécile Aubry
32794,Mary Clare
32795,Ilya Malakov
32796,Aleksandr Ilin
32797,Timofey Tribuntsev
32798,Yuliya Khlynina
32799,Andrey Burkovskiy
32800,Igor Savochkin
32801,Polina Chernyshova
32802,Enid Bennett
32803,Paul Dickey
32804,William Lowery
32805,Roy Coulson
32806,Merrill McCormick
32807,Wilson Benge
32808,Nicoletta Boris
32809,Fabio Bussotti
32810,Paco Reconti
32811,Diego Ribon
32812,Sigrid Gurie
32813,Andy Beckwith
32814,Twinnie Lee Moore
32815,Tom Austen
32816,David Caves
32817,Marvin Miller
32818,Nita Bieber
32819,Betty Garde
32820,Milada Mladova
32821,Peggie Castle
32822,Ian Somerhalder
32823,Alan Shearman
32824,Mark Jax
32825,Daxing Zhang
32826,Keagan Kang
32827,Michael Praed
32828,Judi Trott
32829,Peter Llewellyn Williams
32830,Mark Ryan
32831,Phil Rose
32832,Herbert Beerbohm Tree
32833,Lewis Waller
32834,Julia Neilson
32835,Franklyn McLeay
32836,Dora Senior
32837,F.M. Paget
32838,Gerald Lawrence
32839,J. Fisher White
32840,Louis Calvert
32841,S.A. Cookson
32842,Dolores Hart
32843,Pierre Cressoy
32844,Franco Silva
32845,Andrej Gardenin
32846,Roldano Lupi
32847,Howard Petrie
32848,Poodles Hanneford
32849,Ettore Bassi
32850,Maria P. Petruolo
32851,Gabriele Cirilli
32852,Antonella Fattori
32853,Luca Biagini
32854,Fabrizio Bucci
32855,Lando Buzzanca
32856,Fabio Camilli
32857,Didier Haudepin
32858,José Bastida
32859,Ramón Centenero
32860,Santiago Ontañón
32861,Maruchi Fresno
32862,Claudio Gioè
32863,Paolo Briguglia
32864,Dona Drake
32865,Phyllis Winger
32866,Richard Todd
32867,Joan Rice
32868,Hubert Gregg
32869,Bill Owen
32870,Reginald Tate
32871,Elton Hayes
32872,Rafa Izuzkiza
32873,Yoko Tani
32874,Camillo Pilotto
32875,Tiny Yong
32876,Claudio Undari
32877,Franco Ammirata
32878,Tonino Cianci
32879,Paola Falchi		
32880,Kevin Lindsay
32881,Alan Rowe
32882,John J. Carney
32883,Jeremy Bulloch
32884,Donald Pelmear
32885,June Brown
32886,Victor Woolf
32887,Archie Duncan
32888,Alexander Gauge
32889,Bernadette O'Farrell
32890,Willoughby Gray
32891,Patricia Driscoll
32892,Arthur Skinner
32893,Christopher Egan
32894,Bruce Lyons
32895,Hamish McFarlane
32896,Noel Appleby
32897,Paul Livingston
32898,Sarah Peirse
32899,Jessica Cardiff-Smith
32900,Desmond Kelly
32901,Simon Merrells
32902,Olivia Ross
32903,Bobby Schofield
32904,Sarah-Sofie Boussnina
32905,Hallvard Holmen
32906,Bjørn Moan
32907,Iren Reppen
32908,Hans Jacob Sand
32909,Martin Slaatto
32910,Richard Skog
32911,Kim Hee-sun
32912,Dong-jik Jang
32913,Choi Yu-Jeong
32914,Kim Su-ro
32915,Seo Tae-hwa
32916,Kim Hak-Cheol
32917,Ahn Sung-Kee
32918,Park Yong-woo
32919,Yoo Hae-jin 
32920,Yeong-Mok Han
32921,Du-il Lee
32922,Park Jeong-hak
32923,Damian Hardung
32924,Nina Fotaras
32925,Rinat Khismatouline
32926,Max Malatesta
32927,Greta Scarano
32928,Hsu Feng
32929,Chun Shih
32930,Pai Ying
32931,Tien Peng
32932,Billy Chan
32933,Chang Ping-Yu
32934,Kao Ming
32935,Chen Pei-Ling
32936,Tom Hughes
32937,Kevin Collins
32938,Ji-ho Shim
32939,Yeo Wook-hwan
32940,Yong-gu Do
32941,Jong-hyeon Hong
32942,Ko In-beom
32943,Kwon Tae-won
32944,Lim Ju-hwan
32945,Miguel Arribas
32946,Jesús Sastre
32947,Flora Spencer-Longhurst
32948,Sarah Sweeney
32949,Kurt Sutter
32950,Timothy V. Murphy
32951,Sarah White
32952,Rosabell Laurenti Sellers
32953,Vittoria Puccini
32954,Flavio Parenti
32955,Michele Riondino
32956,Nils Tavernier
32957,Robert Dhéry
32958,Michèle Gleizer
32959,Maxime Leroux
32960,Jean-Claude Adelin
32961,"Jean-Louis Grinfeld 


"
32962,José Guardiola
32963,Albert Boadella
32964,Quico Carbonell
32965,Rafael Miró
32966,Cuca Aviñó
32967,Fernando Mira
32968,Mario Silvestre
32969,Josefine Preuß
32970,Friedrich von Thun
32971,Dietmar Bär
32972,Sebastian Hülk
32973,Tómas Lemarquis
32974,Adriano Braidotti
32975,Raffaele Proietti
32976,Alessandro Chini
32977,Emanuele Maria Gamboni
32978,Camilla Diana
32979,Maria Toesca
32980,Sebastiano Colla
32981,Niccolo Diana
32982,David La Haye
32983,Hayley Carmichael
32984,Kojiro Hongo
32985,Shiho Fujimura
32986,Takashi Kanda
32987,Tarô Marui
32988,Kôji Fujiyama
32989,Hideo Kuroki
32990,Jutaru Hojo
32991,Hyôsuke Kanbe
32992,Keiko Koyanagi
32993,Paolo Gozlino
32994,María Teresa Orsini
32995,Anna María Surdo
32996,Fernando Cebrián
32997,Lars Mogens Aase
32998,Thomas Aske Berg
32999,Gerd Julie Fjell
33000,Marianne Mæland Fredbo
33001,Fredrik Finne Halvorsen
33002,Espen Hana
33003,Jan Håkon Hansen
33004,Erik Helgesen
33005,Juan Ribó
33006,Paloma Pages
33007,Jesús Ruyman
33008,Indra Ove
33009,Domiziana Giordano
33010,Jane Powell
33011,Jeff Richards
33012,Tommy Rall
33013,Marc Platt
33014,Matt Mattox
33015,Jacques d'Amboise
33016,Ana de la Reguera
33017,Keith Chin
33018,Deanna Yusoff
33019,Melissa Campbell
33020,Kay Siu Lim
33021,Lu Han
33022,Ryan Zheng
33023,Ainhoa Santamaría
33024,Jordi Díaz
33025,Ernesto Arias
33026,Caspar Zafer
33027,Esther Nubiola
33028,Rafael Amargo
33029,Sid Mitchell
33030,François Arnaud
33031,Pete Sullivan
33032,Tom Riley
33033,Laura Haddock
33034,Gregg Chillin
33035,Florence Delay
33036,Jean-Claude Fourneau
33037,Marc Jacquier
33038,Roger Honorat
33039,Jean Gillibert
33040,Romano Orzari
33041,Manuel Tadros
33042,Jesse Rath
33043,Claudia Ferri
33044,Roc Lafortune
33045,Arthur Grosser
33046,Shawn Baichoo
33047,Guido Caprino
33048,Giorgio Caputo
33049,Valentina Bellè
33050,Louis Partridge
33051,Raymond Hatton
33052,Alec Clunes
33053,Selena Royle
33054,Ben Lamb
33055,Tom McKay
33056,Iris Peynado
33057,Amanda Sandrelli
33058,Carlo Monni
